ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy
HtanHsan-96_heavy-1,,HtanHsan,96_heavy,ʥan,ʥan,dʑ a n,,Deepadung2015,,,,,855
PangKham-96_heavy-1,,PangKham,96_heavy,ʨan,ʨan,tɕ a n,,Deepadung2015,,,,,855
ManLoi-96_heavy-1,,ManLoi,96_heavy,ʨɔn,ʨɔn,tɕ ɔ n,,Deepadung2015,,,,,855
MengDan-96_heavy-1,,MengDan,96_heavy,ʨan,ʨan,tɕ a n,,Deepadung2015,,,,,855
ChuDongGua-96_heavy-1,,ChuDongGua,96_heavy,ʥɔːn,ʥɔːn,dʑ ɔː n,,Deepadung2015,,,,,855
XiangZhaiTang-96_heavy-1,,XiangZhaiTang,96_heavy,ʨan,ʨan,tɕ a n,,Deepadung2015,,,,,855
PongNuea-96_heavy-1,,PongNuea,96_heavy,ʨan,ʨan,tɕ a n,,Deepadung2015,,,,,855
NyaungGone-96_heavy-1,,NyaungGone,96_heavy,căn,căn,c ă n,,Deepadung2015,,,,,855
NoeLae-96_heavy-1,,NoeLae,96_heavy,căn,căn,c ă n,,Deepadung2015,,,,,855
BanPaw-96_heavy-1,,BanPaw,96_heavy,can,can,c a n,,Deepadung2015,,,,,855
ChaYeQing-96_heavy-1,,ChaYeQing,96_heavy,ʥɔːn,ʥɔːn,dʑ ɔː n,,Deepadung2015,,,,,855
GuangKa-96_heavy-1,,GuangKa,96_heavy,ʥɔn,ʥɔn,dʑ ɔ n,,Deepadung2015,,,,,855
MangBang-96_heavy-1,,MangBang,96_heavy,ʥɔːn,ʥɔːn,dʑ ɔː n,,Deepadung2015,,,,,855
NanSang-96_heavy-1,,NanSang,96_heavy,ʥan,ʥan,dʑ a n,,Deepadung2015,,,,,855
NamHsan-97_who-1,,NamHsan,97_who,ʔase mimәh,ʔase mimәh,ʔ a + s e + m i + m ə h,,Deepadung2015,,,,,2129 2130 2 2131
KhunHawt-97_who-1,,KhunHawt,97_who,siɁan mɔh,siɁan mɔh,s i + ʔ a n + m ɔ h,,Deepadung2015,,,,,2130 2129 2077
HtanHsan-97_who-1,,HtanHsan,97_who,simimɔh,simimɔh,s i + m i + m ɔ h,,Deepadung2015,,,,,2130 2 2131
PangKham-97_who-1,,PangKham,97_who,Ɂaseː,Ɂaseː,ʔ a + s eː,,Deepadung2015,,,,,2129 2130
ManLoi-97_who-1,,ManLoi,97_who,Ɂasej,Ɂasej,ʔ a + s ei̯,,Deepadung2015,,,,,2129 2130
MengDan-97_who-1,,MengDan,97_who,ʔi siː,ʔi siː,ʔ i + s iː,,Deepadung2015,,,,,2129 2130
ChuDongGua-97_who-1,,ChuDongGua,97_who,siːn muh,siːn muh,s iː n + m u h,,Deepadung2015,,,,,2078 2077
XiangZhaiTang-97_who-1,,XiangZhaiTang,97_who,Ɂasej,Ɂasej,ʔ a + s ei̯,,Deepadung2015,,,,,2129 2130
PongNuea-97_who-1,,PongNuea,97_who,ʔasej,ʔasej,ʔ a + s ei̯,,Deepadung2015,,,,,2129 2130
NyaungGone-97_who-1,,NyaungGone,97_who,ʔase,ʔase,ʔ a + s e,,Deepadung2015,,,,,2129 2130
NoeLae-97_who-1,,NoeLae,97_who,Ɂase,Ɂase,ʔ a + s e,,Deepadung2015,,,,,2129 2130
BanPaw-97_who-1,,BanPaw,97_who,Ɂase,Ɂase,ʔ a + s e,,Deepadung2015,,,,,2129 2130
ChaYeQing-97_who-1,,ChaYeQing,97_who,ʔasi,ʔasi,ʔ a + s i,,Deepadung2015,,,,,1924 2130
GuangKa-97_who-1,,GuangKa,97_who,siː,siː,s iː,,Deepadung2015,,,,,2130
MangBang-97_who-1,,MangBang,97_who,si dəh,si dəh,s i + d ə h,,Deepadung2015,,,,,2130 3
NanSang-97_who-1,,NanSang,97_who,ʨhim̥əː,ʨhim̥əː,tɕʰ i + m̥ əː,,Deepadung2015,,,,,2130 2131
NamHsan-98_what-1,,NamHsan,98_what,sinmә haɁɨː,sinmә haɁɨː,s i n + m ə + h a + ʔ ɨː,,Deepadung2015,,,,,2078 2077 2079 2080
KhunHawt-98_what-1,,KhunHawt,98_what,simɔh,simɔh,s i + m ɔ h,,Deepadung2015,,,,,2078 2077
HtanHsan-98_what-1,,HtanHsan,98_what,sәnmәh,sәnmәh,s ə n + m ə h,,Deepadung2015,,,,,2078 2077
PangKham-98_what-1,,PangKham,98_what,simuh,simuh,s i + m u h,,Deepadung2015,,,,,2078 2077
ManLoi-98_what-1,,ManLoi,98_what,simuh,simuh,s i + m u h,,Deepadung2015,,,,,2078 2077
MengDan-98_what-1,,MengDan,98_what,sinəmuh,sinəmuh,s i + n ə m u h,,Deepadung2015,,,,,2078 2077
ChuDongGua-98_what-1,,ChuDongGua,98_what,siːnmuh,siːnmuh,s iː n + m u h,,Deepadung2015,,,,,2078 2077
XiangZhaiTang-98_what-1,,XiangZhaiTang,98_what,masej,masej,m a + s ei̯,,Deepadung2015,,,,,2077 2078
PongNuea-98_what-1,,PongNuea,98_what,masej,masej,m a + s ei̯,,Deepadung2015,,,,,2077 2078
NyaungGone-98_what-1,,NyaungGone,98_what,mase,mase,m a + s e,,Deepadung2015,,,,,2077 2078
NoeLae-98_what-1,,NoeLae,98_what,mase,mase,m a + s e,,Deepadung2015,,,,,2077 2078
BanPaw-98_what-1,,BanPaw,98_what,mase,mase,m a + s e,,Deepadung2015,,,,,1110 2078
ChaYeQing-98_what-1,,ChaYeQing,98_what,səmuh,səmuh,s ə + m u h,,Deepadung2015,,,,,2078 2077
GuangKa-98_what-1,,GuangKa,98_what,səmoh,səmoh,s ə + m o h,,Deepadung2015,,,,,2078 2077
MangBang-98_what-1,,MangBang,98_what,si,si,s i,,Deepadung2015,,,,,2078
NanSang-98_what-1,,NanSang,98_what,ʨhənm̥əː,ʨhənm̥əː,tɕʰ ə n + m̥ əː,,Deepadung2015,,,,,2078 2077
NamHsan-99_i-1,,NamHsan,99_i,Ɂɔː,Ɂɔː,ʔ ɔː,,Deepadung2015,,,,,1
KhunHawt-99_i-1,,KhunHawt,99_i,Ɂoː,Ɂoː,ʔ oː,,Deepadung2015,,,,,1
HtanHsan-99_i-1,,HtanHsan,99_i,Ɂɔː,Ɂɔː,ʔ ɔː,,Deepadung2015,,,,,1
ManLoi-99_i-1,,ManLoi,99_i,Ɂɔː,Ɂɔː,ʔ ɔː,,Deepadung2015,,,,,1
MengDan-99_i-1,,MengDan,99_i,ʔoː,ʔoː,ʔ oː,,Deepadung2015,,,,,1
ChuDongGua-99_i-1,,ChuDongGua,99_i,ʔoː,ʔoː,ʔ oː,,Deepadung2015,,,,,1
XiangZhaiTang-99_i-1,,XiangZhaiTang,99_i,Ɂow,Ɂow,ʔ ou̯,,Deepadung2015,,,,,1
PongNuea-99_i-1,,PongNuea,99_i,Ɂow,Ɂow,ʔ ou̯,,Deepadung2015,,,,,1
NyaungGone-99_i-1,,NyaungGone,99_i,ʔo,ʔo,ʔ o,,Deepadung2015,,,,,1
NoeLae-99_i-1,,NoeLae,99_i,Ɂo,Ɂo,ʔ o,,Deepadung2015,,,,,1
BanPaw-99_i-1,,BanPaw,99_i,Ɂo,Ɂo,ʔ o,,Deepadung2015,,,,,1
ChaYeQing-99_i-1,,ChaYeQing,99_i,Ɂaw,Ɂaw,ʔ au̯,,Deepadung2015,,,,,1
GuangKa-99_i-1,,GuangKa,99_i,Ɂau,Ɂau,ʔ au̯,,Deepadung2015,,,,,1
MangBang-99_i-1,,MangBang,99_i,Ɂaw,Ɂaw,ʔ au̯,,Deepadung2015,,,,,1
NanSang-99_i-1,,NanSang,99_i,Ɂaw,Ɂaw,ʔ au̯,,Deepadung2015,,,,,1
NamHsan-100_yousg-1,,NamHsan,100_yousg,miː,miː,m iː,,Deepadung2015,,,,,2213
KhunHawt-100_yousg-1,,KhunHawt,100_yousg,miː,miː,m iː,,Deepadung2015,,,,,2213
HtanHsan-100_yousg-1,,HtanHsan,100_yousg,miː,miː,m iː,,Deepadung2015,,,,,2213
PangKham-100_yousg-1,,PangKham,100_yousg,maj,maj,m ai̯,,Deepadung2015,,,,,2213
ManLoi-100_yousg-1,,ManLoi,100_yousg,maj,maj,m ai̯,,Deepadung2015,,,,,2213
MengDan-100_yousg-1,,MengDan,100_yousg,məj,məj,m əi̯,,Deepadung2015,,,,,2213
ChuDongGua-100_yousg-1,,ChuDongGua,100_yousg,mɔːj,mɔːj,m ɔːi̯,,Deepadung2015,,,,,2213
XiangZhaiTang-100_yousg-1,,XiangZhaiTang,100_yousg,mɛː,mɛː,m ɛː,,Deepadung2015,,,,,2213
PongNuea-100_yousg-1,,PongNuea,100_yousg,mɛː,mɛː,m ɛː,,Deepadung2015,,,,,2213
NyaungGone-100_yousg-1,,NyaungGone,100_yousg,mɛ,mɛ,m ɛ,,Deepadung2015,,,,,2213
NoeLae-100_yousg-1,,NoeLae,100_yousg,mɛ,mɛ,m ɛ,,Deepadung2015,,,,,2213
BanPaw-100_yousg-1,,BanPaw,100_yousg,mɛ,mɛ,m ɛ,,Deepadung2015,,,,,2213
ChaYeQing-100_yousg-1,,ChaYeQing,100_yousg,maj,maj,m ai̯,,Deepadung2015,,,,,2213
GuangKa-100_yousg-1,,GuangKa,100_yousg,maj,maj,m ai̯,,Deepadung2015,,,,,2213
MangBang-100_yousg-1,,MangBang,100_yousg,maj,maj,m ai̯,,Deepadung2015,,,,,2213
NanSang-100_yousg-1,,NanSang,100_yousg,maj,maj,m ai̯,,Deepadung2015,,,,,2213
