ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
GuangKa-78_kill-1-1,GuangKa-78_kill-1,ŋai?,3-78,false,expert,Deepadung2015,,,
MangBang-78_kill-1-1,MangBang-78_kill-1,ŋaj,3-78,false,expert,Deepadung2015,,,
NanSang-78_kill-1-1,NanSang-78_kill-1,ŋai,3-78,false,expert,Deepadung2015,,,
NamHsan-79_one-1-1,NamHsan-79_one-1,Ɂur,1-79,false,expert,Deepadung2015,,,
KhunHawt-79_one-1-1,KhunHawt-79_one-1,Ɂuː,2-79,false,expert,Deepadung2015,,,
HtanHsan-79_one-1-1,HtanHsan-79_one-1,Ɂu:,2-79,false,expert,Deepadung2015,,,
PangKham-79_one-1-1,PangKham-79_one-1,Ɂuː,2-79,false,expert,Deepadung2015,,,
ManLoi-79_one-1-1,ManLoi-79_one-1,Ɂuː,2-79,false,expert,Deepadung2015,,,
MengDan-79_one-1-1,MengDan-79_one-1,luʔ,2-79,false,expert,Deepadung2015,,,
ChuDongGua-79_one-1-1,ChuDongGua-79_one-1,Ɂuː,2-79,false,expert,Deepadung2015,,,
XiangZhaiTang-79_one-1-1,XiangZhaiTang-79_one-1,Ɂuː,2-79,false,expert,Deepadung2015,,,
XiangZhaiTang-79_one-2-1,XiangZhaiTang-79_one-2,l̥ejh,3-79,false,expert,Deepadung2015,,,
PongNuea-79_one-1-1,PongNuea-79_one-1,lәih,3-79,false,expert,Deepadung2015,,,
NyaungGone-79_one-1-1,NyaungGone-79_one-1,ʔu,2-79,false,expert,Deepadung2015,,,
NoeLae-79_one-1-1,NoeLae-79_one-1,Ɂu,2-79,false,expert,Deepadung2015,,,
BanPaw-79_one-1-1,BanPaw-79_one-1,Ɂu,2-79,false,expert,Deepadung2015,,,
ChaYeQing-79_one-1-1,ChaYeQing-79_one-1,ʔuː,2-79,false,expert,Deepadung2015,,,
GuangKa-79_one-1-1,GuangKa-79_one-1,Ɂuː,2-79,false,expert,Deepadung2015,,,
MangBang-79_one-1-1,MangBang-79_one-1,Ɂuː,2-79,false,expert,Deepadung2015,,,
NanSang-79_one-1-1,NanSang-79_one-1,Ɂuː,2-79,false,expert,Deepadung2015,,,
NamHsan-80_two-1-1,NamHsan-80_two-1,Ɂar,1-80,false,expert,Deepadung2015,,,
KhunHawt-80_two-1-1,KhunHawt-80_two-1,Ɂar,1-80,false,expert,Deepadung2015,,,
HtanHsan-80_two-1-1,HtanHsan-80_two-1,Ɂa:,2-80,false,expert,Deepadung2015,,,
PangKham-80_two-1-1,PangKham-80_two-1,Ɂaː,2-80,false,expert,Deepadung2015,,,
ManLoi-80_two-1-1,ManLoi-80_two-1,Ɂɛː,2-80,false,expert,Deepadung2015,,,
MengDan-80_two-1-1,MengDan-80_two-1,ʔɛː,2-80,false,expert,Deepadung2015,,,
ChuDongGua-80_two-1-1,ChuDongGua-80_two-1,Ɂaː,2-80,false,expert,Deepadung2015,,,
XiangZhaiTang-80_two-1-1,XiangZhaiTang-80_two-1,Ɂaː,2-80,false,expert,Deepadung2015,,,
PongNuea-80_two-1-1,PongNuea-80_two-1,Ɂaː,2-80,false,expert,Deepadung2015,,,
NyaungGone-80_two-1-1,NyaungGone-80_two-1,haʔa,2-80,false,expert,Deepadung2015,,,
NoeLae-80_two-1-1,NoeLae-80_two-1,Ɂa,2-80,false,expert,Deepadung2015,,,
BanPaw-80_two-1-1,BanPaw-80_two-1,Ɂa,2-80,false,expert,Deepadung2015,,,
ChaYeQing-80_two-1-1,ChaYeQing-80_two-1,ʔeː,2-80,false,expert,Deepadung2015,,,
GuangKa-80_two-1-1,GuangKa-80_two-1,ʔɛː,2-80,false,expert,Deepadung2015,,,
MangBang-80_two-1-1,MangBang-80_two-1,ʔɛː,2-80,false,expert,Deepadung2015,,,
NanSang-80_two-1-1,NanSang-80_two-1,Ɂaː,2-80,false,expert,Deepadung2015,,,
NamHsan-81_three-1-1,NamHsan-81_three-1,Ɂuaj,1-81,false,expert,Deepadung2015,,,
KhunHawt-81_three-1-1,KhunHawt-81_three-1,Ɂuaj,1-81,false,expert,Deepadung2015,,,
HtanHsan-81_three-1-1,HtanHsan-81_three-1,Ɂuaj,1-81,false,expert,Deepadung2015,,,
PangKham-81_three-1-1,PangKham-81_three-1,Ɂuaj,1-81,false,expert,Deepadung2015,,,
ManLoi-81_three-1-1,ManLoi-81_three-1,Ɂuaj,1-81,false,expert,Deepadung2015,,,
MengDan-81_three-1-1,MengDan-81_three-1,ʔoj,2-81,false,expert,Deepadung2015,,,
ChuDongGua-81_three-1-1,ChuDongGua-81_three-1,Ɂoj,2-81,false,expert,Deepadung2015,,,
XiangZhaiTang-81_three-1-1,XiangZhaiTang-81_three-1,Ɂoːj,2-81,false,expert,Deepadung2015,,,
PongNuea-81_three-1-1,PongNuea-81_three-1,Ɂoːj,2-81,false,expert,Deepadung2015,,,
NyaungGone-81_three-1-1,NyaungGone-81_three-1,ʔoj,2-81,false,expert,Deepadung2015,,,
NoeLae-81_three-1-1,NoeLae-81_three-1,Ɂoj,2-81,false,expert,Deepadung2015,,,
BanPaw-81_three-1-1,BanPaw-81_three-1,Ɂoj,2-81,false,expert,Deepadung2015,,,
ChaYeQing-81_three-1-1,ChaYeQing-81_three-1,ʔoːj,2-81,false,expert,Deepadung2015,,,
GuangKa-81_three-1-1,GuangKa-81_three-1,ʔoːj,2-81,false,expert,Deepadung2015,,,
MangBang-81_three-1-1,MangBang-81_three-1,ʔoːj,2-81,false,expert,Deepadung2015,,,
NanSang-81_three-1-1,NanSang-81_three-1,Ɂoj,2-81,false,expert,Deepadung2015,,,
NamHsan-82_four-1-1,NamHsan-82_four-1,phon,1-82,false,expert,Deepadung2015,,,
KhunHawt-82_four-1-1,KhunHawt-82_four-1,phon,1-82,false,expert,Deepadung2015,,,
HtanHsan-82_four-1-1,HtanHsan-82_four-1,phoːn,1-82,false,expert,Deepadung2015,,,
PangKham-82_four-1-1,PangKham-82_four-1,phuan,1-82,false,expert,Deepadung2015,,,
ManLoi-82_four-1-1,ManLoi-82_four-1,phɔːn,1-82,false,expert,Deepadung2015,,,
MengDan-82_four-1-1,MengDan-82_four-1,phon,1-82,false,expert,Deepadung2015,,,
ChuDongGua-82_four-1-1,ChuDongGua-82_four-1,phɔn,1-82,false,expert,Deepadung2015,,,
XiangZhaiTang-82_four-1-1,XiangZhaiTang-82_four-1,mphuan,1-82,false,expert,Deepadung2015,,,
PongNuea-82_four-1-1,PongNuea-82_four-1,mphaun,1-82,false,expert,Deepadung2015,,,
NyaungGone-82_four-1-1,NyaungGone-82_four-1,m phuan,1-82,false,expert,Deepadung2015,,,
NoeLae-82_four-1-1,NoeLae-82_four-1,m phuan,1-82,false,expert,Deepadung2015,,,
BanPaw-82_four-1-1,BanPaw-82_four-1,phuan,1-82,false,expert,Deepadung2015,,,
ChaYeQing-82_four-1-1,ChaYeQing-82_four-1,phoːm,1-82,false,expert,Deepadung2015,,,
GuangKa-82_four-1-1,GuangKa-82_four-1,phoːn,1-82,false,expert,Deepadung2015,,,
MangBang-82_four-1-1,MangBang-82_four-1,phoːm,1-82,false,expert,Deepadung2015,,,
NanSang-82_four-1-1,NanSang-82_four-1,phon,1-82,false,expert,Deepadung2015,,,
NamHsan-83_many-1-1,NamHsan-83_many-1,bram,1-83,false,expert,Deepadung2015,,,
KhunHawt-83_many-1-1,KhunHawt-83_many-1,sәp,2-83,false,expert,Deepadung2015,,,
HtanHsan-83_many-1-1,HtanHsan-83_many-1,pәrʨәɯ,3-83,false,expert,Deepadung2015,,,
PangKham-83_many-1-1,PangKham-83_many-1,rian,4-83,false,expert,Deepadung2015,,,
ManLoi-83_many-1-1,ManLoi-83_many-1,rian,4-83,false,expert,Deepadung2015,,,
MengDan-83_many-1-1,MengDan-83_many-1,bram,1-83,false,expert,Deepadung2015,,,
ChuDongGua-83_many-1-1,ChuDongGua-83_many-1,bram,1-83,false,expert,Deepadung2015,,,
NyaungGone-83_many-1-1,NyaungGone-83_many-1,kɨn,5-83,false,expert,Deepadung2015,,,
NoeLae-83_many-1-1,NoeLae-83_many-1,kɨn,5-83,false,expert,Deepadung2015,,,
BanPaw-83_many-1-1,BanPaw-83_many-1,kɨn,5-83,false,expert,Deepadung2015,,,
ChaYeQing-83_many-1-1,ChaYeQing-83_many-1,ɡɨn,5-83,false,expert,Deepadung2015,,,
GuangKa-83_many-1-1,GuangKa-83_many-1,ɡɨn,5-83,false,expert,Deepadung2015,,,
MangBang-83_many-1-1,MangBang-83_many-1,ɡɨn,5-83,false,expert,Deepadung2015,,,
NanSang-83_many-1-1,NanSang-83_many-1,kɨn,5-83,false,expert,Deepadung2015,,,
NamHsan-84_long-1-1,NamHsan-84_long-1,r̥әŋr̥әŋ,1-84,false,expert,Deepadung2015,,,
KhunHawt-84_long-1-1,KhunHawt-84_long-1,l̥әːŋ,1-84,false,expert,Deepadung2015,,,
HtanHsan-84_long-1-1,HtanHsan-84_long-1,l̥әːŋ,1-84,false,expert,Deepadung2015,,,
PangKham-84_long-1-1,PangKham-84_long-1,d̤oŋ,2-84,false,expert,Deepadung2015,,,
ManLoi-84_long-1-1,ManLoi-84_long-1,toŋ,2-84,false,expert,Deepadung2015,,,
MengDan-84_long-1-1,MengDan-84_long-1,doŋ,2-84,false,expert,Deepadung2015,,,
ChuDongGua-84_long-1-1,ChuDongGua-84_long-1,doŋ,2-84,false,expert,Deepadung2015,,,
PongNuea-84_long-1-1,PongNuea-84_long-1,toŋ,2-84,false,expert,Deepadung2015,,,
NyaungGone-84_long-1-1,NyaungGone-84_long-1,tok,2-84,false,expert,Deepadung2015,,,
NoeLae-84_long-1-1,NoeLae-84_long-1,toŋ,2-84,false,expert,Deepadung2015,,,
BanPaw-84_long-1-1,BanPaw-84_long-1,toŋ,2-84,false,expert,Deepadung2015,,,
ChaYeQing-84_long-1-1,ChaYeQing-84_long-1,doŋ,2-84,false,expert,Deepadung2015,,,
GuangKa-84_long-1-1,GuangKa-84_long-1,doŋ,2-84,false,expert,Deepadung2015,,,
MangBang-84_long-1-1,MangBang-84_long-1,doŋ,2-84,false,expert,Deepadung2015,,,
NanSang-84_long-1-1,NanSang-84_long-1,doŋ,2-84,false,expert,Deepadung2015,,,
NamHsan-85_full-1-1,NamHsan-85_full-1,nɔɁ,1-85,false,expert,Deepadung2015,,,
KhunHawt-85_full-1-1,KhunHawt-85_full-1,noɁ,1-85,false,expert,Deepadung2015,,,
HtanHsan-85_full-1-1,HtanHsan-85_full-1,nauɁ,1-85,false,expert,Deepadung2015,,,
PangKham-85_full-1-1,PangKham-85_full-1,noɁ,1-85,false,expert,Deepadung2015,,,
ManLoi-85_full-1-1,ManLoi-85_full-1,nok,1-85,false,expert,Deepadung2015,,,
MengDan-85_full-1-1,MengDan-85_full-1,noʔ,1-85,false,expert,Deepadung2015,,,
ChuDongGua-85_full-1-1,ChuDongGua-85_full-1,nok,1-85,false,expert,Deepadung2015,,,
XiangZhaiTang-85_full-1-1,XiangZhaiTang-85_full-1,nouɁ,1-85,false,expert,Deepadung2015,,,
PongNuea-85_full-1-1,PongNuea-85_full-1,nouɁ,1-85,false,expert,Deepadung2015,,,
NyaungGone-85_full-1-1,NyaungGone-85_full-1,nouʔ,1-85,false,expert,Deepadung2015,,,
NoeLae-85_full-1-1,NoeLae-85_full-1,nouɁ,1-85,false,expert,Deepadung2015,,,
BanPaw-85_full-1-1,BanPaw-85_full-1,nouɁ,1-85,false,expert,Deepadung2015,,,
ChaYeQing-85_full-1-1,ChaYeQing-85_full-1,nok,1-85,false,expert,Deepadung2015,,,
GuangKa-85_full-1-1,GuangKa-85_full-1,nok,1-85,false,expert,Deepadung2015,,,
MangBang-85_full-1-1,MangBang-85_full-1,nok,1-85,false,expert,Deepadung2015,,,
NanSang-85_full-1-1,NanSang-85_full-1,nok,1-85,false,expert,Deepadung2015,,,
NamHsan-86_rightside-1-1,NamHsan-86_rightside-1,khɔn Ɂidam,1-86,false,expert,Deepadung2015,,,
KhunHawt-86_rightside-1-1,KhunHawt-86_rightside-1,khɔnnap,2-86,false,expert,Deepadung2015,,,
HtanHsan-86_rightside-1-1,HtanHsan-86_rightside-1,khɔnnap,2-86,false,expert,Deepadung2015,,,
PangKham-86_rightside-1-1,PangKham-86_rightside-1,ʔaʔɔh,3-86,false,expert,Deepadung2015,,,
ManLoi-86_rightside-1-1,ManLoi-86_rightside-1,ʔaʔɔh,3-86,false,expert,Deepadung2015,,,
MengDan-86_rightside-1-1,MengDan-86_rightside-1,diŋʔaʔɔjh,3-86,false,expert,Deepadung2015,,,
ChuDongGua-86_rightside-1-1,ChuDongGua-86_rightside-1,dua?ɔjh,3-86,false,expert,Deepadung2015,,,
XiangZhaiTang-86_rightside-1-1,XiangZhaiTang-86_rightside-1,naɁah,4-86,false,expert,Deepadung2015,,,
PongNuea-86_rightside-1-1,PongNuea-86_rightside-1,ʔaʔah,3-86,false,expert,Deepadung2015,,,
NyaungGone-86_rightside-1-1,NyaungGone-86_rightside-1,ʔaʔăh,3-86,false,expert,Deepadung2015,,,
NoeLae-86_rightside-1-1,NoeLae-86_rightside-1,ɁaɁăh,3-86,false,expert,Deepadung2015,,,
BanPaw-86_rightside-1-1,BanPaw-86_rightside-1,naɁăh,4-86,false,expert,Deepadung2015,,,
ChaYeQing-86_rightside-1-1,ChaYeQing-86_rightside-1,naʔeh,4-86,false,expert,Deepadung2015,,,
GuangKa-86_rightside-1-1,GuangKa-86_rightside-1,ɁaɁɛh,3-86,false,expert,Deepadung2015,,,
MangBang-86_rightside-1-1,MangBang-86_rightside-1,ɁaɁəh,3-86,false,expert,Deepadung2015,,,
NanSang-86_rightside-1-1,NanSang-86_rightside-1,ɁaɁəh,3-86,false,expert,Deepadung2015,,,
NamHsan-87_leftside-1-1,NamHsan-87_leftside-1,khɔn Ɂiveː,1-87,false,expert,Deepadung2015,,,
KhunHawt-87_leftside-1-1,KhunHawt-87_leftside-1,khɔnkanap,2-87,false,expert,Deepadung2015,,,
HtanHsan-87_leftside-1-1,HtanHsan-87_leftside-1,khɔnkanap,2-87,false,expert,Deepadung2015,,,
PangKham-87_leftside-1-1,PangKham-87_leftside-1,ʔakaʔ,3-87,false,expert,Deepadung2015,,,
ManLoi-87_leftside-1-1,ManLoi-87_leftside-1,ʔaɡaʔ,3-87,false,expert,Deepadung2015,,,
MengDan-87_leftside-1-1,MengDan-87_leftside-1,ʔakɛʔ,3-87,false,expert,Deepadung2015,,,
ChuDongGua-87_leftside-1-1,ChuDongGua-87_leftside-1,?aka?,3-87,false,expert,Deepadung2015,,,
XiangZhaiTang-87_leftside-1-1,XiangZhaiTang-87_leftside-1,naɡaɁ,4-87,false,expert,Deepadung2015,,,
PongNuea-87_leftside-1-1,PongNuea-87_leftside-1,ʔaɡaɁ,3-87,false,expert,Deepadung2015,,,
NyaungGone-87_leftside-1-1,NyaungGone-87_leftside-1,ʔaɡăʔ,3-87,false,expert,Deepadung2015,,,
NoeLae-87_leftside-1-1,NoeLae-87_leftside-1,ɁaɡăɁ,3-87,false,expert,Deepadung2015,,,
BanPaw-87_leftside-1-1,BanPaw-87_leftside-1,naɡăɁ,4-87,false,expert,Deepadung2015,,,
ChaYeQing-87_leftside-1-1,ChaYeQing-87_leftside-1,nakaʔ,4-87,false,expert,Deepadung2015,,,
GuangKa-87_leftside-1-1,GuangKa-87_leftside-1,ɁakaɁ,3-87,false,expert,Deepadung2015,,,
MangBang-87_leftside-1-1,MangBang-87_leftside-1,ɁakaɁ,3-87,false,expert,Deepadung2015,,,
NanSang-87_leftside-1-1,NanSang-87_leftside-1,ɁakaɁ,3-87,false,expert,Deepadung2015,,,
NamHsan-88_far-1-1,NamHsan-88_far-1,saŋaːj,1-88,false,expert,Deepadung2015,,,
KhunHawt-88_far-1-1,KhunHawt-88_far-1,saŋaːj,1-88,false,expert,Deepadung2015,,,
HtanHsan-88_far-1-1,HtanHsan-88_far-1,saŋaːj,1-88,false,expert,Deepadung2015,,,
PangKham-88_far-1-1,PangKham-88_far-1,doŋ,2-88,false,expert,Deepadung2015,,,
ManLoi-88_far-1-1,ManLoi-88_far-1,toŋ,2-88,false,expert,Deepadung2015,,,
MengDan-88_far-1-1,MengDan-88_far-1,doŋ,2-88,false,expert,Deepadung2015,,,
ChuDongGua-88_far-1-1,ChuDongGua-88_far-1,doŋ,2-88,false,expert,Deepadung2015,,,
XiangZhaiTang-88_far-1-1,XiangZhaiTang-88_far-1,toŋ,2-88,false,expert,Deepadung2015,,,
PongNuea-88_far-1-1,PongNuea-88_far-1,toŋ,2-88,false,expert,Deepadung2015,,,
NyaungGone-88_far-1-1,NyaungGone-88_far-1,n tok,2-88,false,expert,Deepadung2015,,,
NoeLae-88_far-1-1,NoeLae-88_far-1,toŋ,2-88,false,expert,Deepadung2015,,,
BanPaw-88_far-1-1,BanPaw-88_far-1,toŋ,2-88,false,expert,Deepadung2015,,,
ChaYeQing-88_far-1-1,ChaYeQing-88_far-1,doŋ,2-88,false,expert,Deepadung2015,,,
GuangKa-88_far-1-1,GuangKa-88_far-1,doŋ,2-88,false,expert,Deepadung2015,,,
MangBang-88_far-1-1,MangBang-88_far-1,doŋ,2-88,false,expert,Deepadung2015,,,
NanSang-88_far-1-1,NanSang-88_far-1,doŋ,2-88,false,expert,Deepadung2015,,,
NamHsan-89_near-1-1,NamHsan-89_near-1,tadaɁ,1-89,false,expert,Deepadung2015,,,
KhunHawt-89_near-1-1,KhunHawt-89_near-1,dat,1-89,false,expert,Deepadung2015,,,
HtanHsan-89_near-1-1,HtanHsan-89_near-1,dat,1-89,false,expert,Deepadung2015,,,
PangKham-89_near-1-1,PangKham-89_near-1,Ɂad̤at,1-89,false,expert,Deepadung2015,,,
ManLoi-89_near-1-1,ManLoi-89_near-1,taɁ,1-89,false,expert,Deepadung2015,,,
MengDan-89_near-1-1,MengDan-89_near-1,ndat,1-89,false,expert,Deepadung2015,,,
ChuDongGua-89_near-1-1,ChuDongGua-89_near-1,dat,1-89,false,expert,Deepadung2015,,,
XiangZhaiTang-89_near-1-1,XiangZhaiTang-89_near-1,mtat,1-89,false,expert,Deepadung2015,,,
PongNuea-89_near-1-1,PongNuea-89_near-1,khriaɁ,2-89,false,expert,Deepadung2015,,,
NyaungGone-89_near-1-1,NyaungGone-89_near-1,khriaʔ,2-89,false,expert,Deepadung2015,,,
NoeLae-89_near-1-1,NoeLae-89_near-1,khriaɁ,2-89,false,expert,Deepadung2015,,,
BanPaw-89_near-1-1,BanPaw-89_near-1,khriaɁ,2-89,false,expert,Deepadung2015,,,
ChaYeQing-89_near-1-1,ChaYeQing-89_near-1,ndɔʔ,3-89,false,expert,Deepadung2015,,,
GuangKa-89_near-1-1,GuangKa-89_near-1,təʨɔm,4-89,false,expert,Deepadung2015,,,
MangBang-89_near-1-1,MangBang-89_near-1,kaʨam,4-89,false,expert,Deepadung2015,,,
NanSang-89_near-1-1,NanSang-89_near-1,kaʨam,4-89,false,expert,Deepadung2015,,,
NamHsan-90_this-1-1,NamHsan-90_this-1,haɁɨː,1-90,false,expert,Deepadung2015,,,
KhunHawt-90_this-1-1,KhunHawt-90_this-1,Ɂanin,2-90,false,expert,Deepadung2015,,,
HtanHsan-90_this-1-1,HtanHsan-90_this-1,Ɂanin,2-90,false,expert,Deepadung2015,,,
PangKham-90_this-1-1,PangKham-90_this-1,niː,3-90,false,expert,Deepadung2015,,,
ManLoi-90_this-1-1,ManLoi-90_this-1,naŋɁɨː,4-90,false,expert,Deepadung2015,,,
MengDan-90_this-1-1,MengDan-90_this-1,ɗuʔɯː,4-90,false,expert,Deepadung2015,,,
ChuDongGua-90_this-1-1,ChuDongGua-90_this-1,ha?ɨ,4-90,false,expert,Deepadung2015,,,
XiangZhaiTang-90_this-1-1,XiangZhaiTang-90_this-1,Ɂaniː,3-90,false,expert,Deepadung2015,,,
PongNuea-90_this-1-1,PongNuea-90_this-1,nɨj,4-90,false,expert,Deepadung2015,,,
NyaungGone-90_this-1-1,NyaungGone-90_this-1,ni,3-90,false,expert,Deepadung2015,,,
NoeLae-90_this-1-1,NoeLae-90_this-1,ni,3-90,false,expert,Deepadung2015,,,
BanPaw-90_this-1-1,BanPaw-90_this-1,nɨj,4-90,false,expert,Deepadung2015,,,
ChaYeQing-90_this-1-1,ChaYeQing-90_this-1,ʔanin,2-90,false,expert,Deepadung2015,,,
GuangKa-90_this-1-1,GuangKa-90_this-1,niː,3-90,false,expert,Deepadung2015,,,
MangBang-90_this-1-1,MangBang-90_this-1,Ɂaniː,3-90,false,expert,Deepadung2015,,,
NanSang-90_this-1-1,NanSang-90_this-1,Ɂani,3-90,false,expert,Deepadung2015,,,
NamHsan-91_black-1-1,NamHsan-91_black-1,ʥәm,1-91,false,expert,Deepadung2015,,,
KhunHawt-91_black-1-1,KhunHawt-91_black-1,ʥәm,1-91,false,expert,Deepadung2015,,,
HtanHsan-91_black-1-1,HtanHsan-91_black-1,ʥәm,1-91,false,expert,Deepadung2015,,,
PangKham-91_black-1-1,PangKham-91_black-1,vaŋ,2-91,false,expert,Deepadung2015,,,
ManLoi-91_black-1-1,ManLoi-91_black-1,vaŋ,2-91,false,expert,Deepadung2015,,,
MengDan-91_black-1-1,MengDan-91_black-1,vaŋ,2-91,false,expert,Deepadung2015,,,
ChuDongGua-91_black-1-1,ChuDongGua-91_black-1,vaŋ,2-91,false,expert,Deepadung2015,,,
XiangZhaiTang-91_black-1-1,XiangZhaiTang-91_black-1,vɔŋ,2-91,false,expert,Deepadung2015,,,
PongNuea-91_black-1-1,PongNuea-91_black-1,vɔŋ,2-91,false,expert,Deepadung2015,,,
NyaungGone-91_black-1-1,NyaungGone-91_black-1,vɔk,2-91,false,expert,Deepadung2015,,,
NoeLae-91_black-1-1,NoeLae-91_black-1,vɔŋ,2-91,false,expert,Deepadung2015,,,
BanPaw-91_black-1-1,BanPaw-91_black-1,vɔŋ,2-91,false,expert,Deepadung2015,,,
ChaYeQing-91_black-1-1,ChaYeQing-91_black-1,vaŋ,2-91,false,expert,Deepadung2015,,,
GuangKa-91_black-1-1,GuangKa-91_black-1,vɔŋ,2-91,false,expert,Deepadung2015,,,
MangBang-91_black-1-1,MangBang-91_black-1,vɔŋ,2-91,false,expert,Deepadung2015,,,
NanSang-91_black-1-1,NanSang-91_black-1,Ɂivɔŋ,2-91,false,expert,Deepadung2015,,,
NamHsan-92_white-1-1,NamHsan-92_white-1,blɔɁ,1-92,false,expert,Deepadung2015,,,
KhunHawt-92_white-1-1,KhunHawt-92_white-1,blɔːɁ,1-92,false,expert,Deepadung2015,,,
HtanHsan-92_white-1-1,HtanHsan-92_white-1,plɔʔ,1-92,false,expert,Deepadung2015,,,
PangKham-92_white-1-1,PangKham-92_white-1,luːj,2-92,false,expert,Deepadung2015,,,
ManLoi-92_white-1-1,ManLoi-92_white-1,luːj,2-92,false,expert,Deepadung2015,,,
MengDan-92_white-1-1,MengDan-92_white-1,plɔʔ,1-92,false,expert,Deepadung2015,,,
ChuDongGua-92_white-1-1,ChuDongGua-92_white-1,blɔʔ,1-92,false,expert,Deepadung2015,,,
XiangZhaiTang-92_white-1-1,XiangZhaiTang-92_white-1,luːj,2-92,false,expert,Deepadung2015,,,
PongNuea-92_white-1-1,PongNuea-92_white-1,luːj,2-92,false,expert,Deepadung2015,,,
NyaungGone-92_white-1-1,NyaungGone-92_white-1,luj,2-92,false,expert,Deepadung2015,,,
NoeLae-92_white-1-1,NoeLae-92_white-1,luj,2-92,false,expert,Deepadung2015,,,
BanPaw-92_white-1-1,BanPaw-92_white-1,luj,2-92,false,expert,Deepadung2015,,,
ChaYeQing-92_white-1-1,ChaYeQing-92_white-1,lɨjh,3-92,false,expert,Deepadung2015,,,
GuangKa-92_white-1-1,GuangKa-92_white-1,luj,2-92,false,expert,Deepadung2015,,,
MangBang-92_white-1-1,MangBang-92_white-1,luːj,2-92,false,expert,Deepadung2015,,,
NanSang-92_white-1-1,NanSang-92_white-1,Ɂiluj,2-92,false,expert,Deepadung2015,,,
NamHsan-93_new-1-1,NamHsan-93_new-1,kәnmɛː,1-93,false,expert,Deepadung2015,,,
KhunHawt-93_new-1-1,KhunHawt-93_new-1,karmej,2-93,false,expert,Deepadung2015,,,
HtanHsan-93_new-1-1,HtanHsan-93_new-1,kәnmej,2-93,false,expert,Deepadung2015,,,
PangKham-93_new-1-1,PangKham-93_new-1,kamaːj,2-93,false,expert,Deepadung2015,,,
ManLoi-93_new-1-1,ManLoi-93_new-1,kamaːj,2-93,false,expert,Deepadung2015,,,
MengDan-93_new-1-1,MengDan-93_new-1,kamaj,2-93,false,expert,Deepadung2015,,,
ChuDongGua-93_new-1-1,ChuDongGua-93_new-1,kamaj,2-93,false,expert,Deepadung2015,,,
XiangZhaiTang-93_new-1-1,XiangZhaiTang-93_new-1,kamaːj,2-93,false,expert,Deepadung2015,,,
PongNuea-93_new-1-1,PongNuea-93_new-1,kamaːj,2-93,false,expert,Deepadung2015,,,
NyaungGone-93_new-1-1,NyaungGone-93_new-1,kamaj,2-93,false,expert,Deepadung2015,,,
NoeLae-93_new-1-1,NoeLae-93_new-1,kamaj,2-93,false,expert,Deepadung2015,,,
BanPaw-93_new-1-1,BanPaw-93_new-1,kamaj,2-93,false,expert,Deepadung2015,,,
ChaYeQing-93_new-1-1,ChaYeQing-93_new-1,ləmaj,2-93,false,expert,Deepadung2015,,,
GuangKa-93_new-1-1,GuangKa-93_new-1,tamaːj,2-93,false,expert,Deepadung2015,,,
MangBang-93_new-1-1,MangBang-93_new-1,tamaːj,2-93,false,expert,Deepadung2015,,,
NanSang-93_new-1-1,NanSang-93_new-1,tamaːj,2-93,false,expert,Deepadung2015,,,
NamHsan-94_oldaged-1-1,NamHsan-94_oldaged-1,konʨhaː,1-94,false,expert,Deepadung2015,,,
KhunHawt-94_oldaged-1-1,KhunHawt-94_oldaged-1,paɁaːn,2-94,false,expert,Deepadung2015,,,
HtanHsan-94_oldaged-1-1,HtanHsan-94_oldaged-1,pәɁaːn,2-94,false,expert,Deepadung2015,,,
PangKham-94_oldaged-1-1,PangKham-94_oldaged-1,kat,3-94,false,expert,Deepadung2015,,,
ManLoi-94_oldaged-1-1,ManLoi-94_oldaged-1,kaɁ,3-94,false,expert,Deepadung2015,,,
MengDan-94_oldaged-1-1,MengDan-94_oldaged-1,kɛt,3-94,false,expert,Deepadung2015,,,
ChuDongGua-94_oldaged-1-1,ChuDongGua-94_oldaged-1,ɡat,3-94,false,expert,Deepadung2015,,,
XiangZhaiTang-94_oldaged-1-1,XiangZhaiTang-94_oldaged-1,kat,3-94,false,expert,Deepadung2015,,,
PongNuea-94_oldaged-1-1,PongNuea-94_oldaged-1,kat,3-94,false,expert,Deepadung2015,,,
NyaungGone-94_oldaged-1-1,NyaungGone-94_oldaged-1,kăt,3-94,false,expert,Deepadung2015,,,
NoeLae-94_oldaged-1-1,NoeLae-94_oldaged-1,kăt,3-94,false,expert,Deepadung2015,,,
BanPaw-94_oldaged-1-1,BanPaw-94_oldaged-1,kăt,3-94,false,expert,Deepadung2015,,,
ChaYeQing-94_oldaged-1-1,ChaYeQing-94_oldaged-1,ɡɔʔ,4-94,false,expert,Deepadung2015,,,
GuangKa-94_oldaged-1-1,GuangKa-94_oldaged-1,ɡɔːʔ,4-94,false,expert,Deepadung2015,,,
MangBang-94_oldaged-1-1,MangBang-94_oldaged-1,ɡɔːʔ,4-94,false,expert,Deepadung2015,,,
NanSang-94_oldaged-1-1,NanSang-94_oldaged-1,ɡɔɁ,4-94,false,expert,Deepadung2015,,,
NamHsan-95_cold-1-1,NamHsan-95_cold-1,kat,1-95,false,expert,Deepadung2015,,,
